,age,decile1,decile3,fam_inc,lsat,ugpa,cluster,fulltime,male,race1,pass_bar
17561,-62.0,10.0,10.0,4.0,36.0,3.1,3.0,1.0,0.0,4,1.0
17562,-64.0,2.0,1.0,2.0,29.0,3.1,3.0,1.0,0.0,3,1.0
17563,-60.0,9.0,9.0,5.0,40.0,3.1,1.0,1.0,1.0,0,1.0
17564,-60.0,7.0,8.0,4.0,42.0,3.1,3.0,1.0,0.0,0,1.0
17565,-62.0,4.0,4.0,4.0,36.0,3.1,3.0,1.0,0.0,0,1.0
17566,-62.0,5.0,3.0,5.0,41.0,3.1,1.0,1.0,0.0,0,1.0
17567,-60.0,6.0,8.0,3.0,37.0,3.1,3.0,1.0,1.0,0,1.0
17568,-59.0,5.0,5.0,4.0,29.3,3.1,3.0,1.0,0.0,0,1.0
17569,-61.0,7.0,2.0,3.0,42.0,3.1,3.0,1.0,0.0,0,1.0
17570,-61.0,9.0,7.0,4.0,32.5,3.1,3.0,1.0,1.0,0,1.0
17571,-62.0,8.0,7.0,4.0,33.0,3.1,3.0,1.0,0.0,0,1.0
17572,-67.0,5.0,5.0,4.0,37.5,3.1,1.0,1.0,1.0,0,1.0
17573,-57.0,5.0,3.0,2.0,36.5,3.1,1.0,1.0,1.0,1,1.0
17574,-59.0,3.0,2.0,1.0,35.0,3.1,2.0,1.0,1.0,0,1.0
17575,-66.0,8.0,6.0,3.0,39.0,3.1,3.0,1.0,1.0,0,1.0
17576,-61.0,5.0,6.0,5.0,39.0,3.1,3.0,1.0,1.0,0,1.0
17577,-60.0,2.0,2.0,4.0,35.0,3.1,5.0,1.0,0.0,3,1.0
17578,-50.0,10.0,10.0,4.0,27.0,3.1,2.0,1.0,1.0,0,1.0
17579,-58.0,1.0,1.0,3.0,35.0,3.1,5.0,1.0,1.0,3,1.0
17580,-62.0,9.0,9.0,4.0,42.0,3.1,1.0,1.0,1.0,0,1.0
17581,-62.0,5.0,4.0,2.0,31.0,3.1,2.0,1.0,1.0,0,1.0
17582,-61.0,6.0,3.0,3.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17583,-62.0,2.0,3.0,4.0,31.5,3.1,3.0,1.0,0.0,1,1.0
17584,-61.0,4.0,3.0,3.0,31.5,3.1,3.0,1.0,0.0,2,1.0
17585,-56.0,6.0,9.0,3.0,29.0,3.1,3.0,1.0,1.0,0,1.0
17586,-52.0,10.0,10.0,3.0,42.0,3.1,4.0,2.0,1.0,0,1.0
17587,-48.0,10.0,9.0,1.0,41.0,3.1,2.0,1.0,1.0,0,1.0
17588,-62.0,10.0,9.0,3.0,33.0,3.1,1.0,1.0,1.0,0,1.0
17589,-61.0,5.0,6.0,4.0,35.5,3.1,3.0,1.0,1.0,0,1.0
17590,-64.0,7.0,6.0,3.0,36.0,3.1,1.0,1.0,1.0,0,1.0
17591,-62.0,6.0,6.0,3.0,36.0,3.1,3.0,1.0,0.0,0,1.0
17592,-62.0,6.0,8.0,4.0,38.0,3.1,4.0,1.0,1.0,0,1.0
17593,-61.0,4.0,4.0,5.0,37.0,3.1,3.0,1.0,1.0,0,1.0
17594,-58.0,4.0,2.0,3.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17595,-58.0,5.0,6.0,2.0,39.0,3.1,4.0,2.0,0.0,0,1.0
17596,-48.0,7.0,6.0,3.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17598,-61.0,5.0,5.0,3.0,36.0,3.1,3.0,1.0,1.0,0,1.0
17599,-61.0,10.0,10.0,5.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17600,-54.0,4.0,4.0,4.0,39.0,3.1,1.0,1.0,1.0,0,1.0
17601,-60.0,7.0,4.0,4.0,40.0,3.1,1.0,1.0,1.0,0,1.0
17602,-59.0,6.0,3.0,4.0,36.0,3.1,5.0,1.0,1.0,0,1.0
17604,-52.0,7.0,8.0,5.0,33.0,3.1,2.0,1.0,1.0,0,1.0
17605,-62.0,9.0,8.0,3.0,43.0,3.1,3.0,1.0,1.0,0,1.0
17606,-61.0,6.0,3.0,3.0,35.0,3.1,6.0,1.0,0.0,1,1.0
17607,-62.0,8.0,5.0,4.0,35.0,3.1,3.0,1.0,1.0,0,1.0
17608,-59.0,3.0,3.0,3.0,36.5,3.1,4.0,2.0,0.0,0,1.0
17609,-62.0,4.0,5.0,3.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17610,-60.0,3.0,5.0,4.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17611,-60.0,9.0,8.0,3.0,33.0,3.1,2.0,1.0,1.0,0,1.0
17612,-61.0,10.0,10.0,4.0,40.0,3.1,1.0,1.0,1.0,0,1.0
17613,-59.0,5.0,4.0,3.0,40.0,3.1,1.0,1.0,0.0,0,1.0
17614,-58.0,6.0,8.0,4.0,37.5,3.1,4.0,1.0,0.0,0,1.0
17615,-60.0,9.0,9.0,3.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17616,-54.0,2.0,4.0,3.0,34.5,3.1,3.0,1.0,1.0,0,1.0
17617,-62.0,7.0,9.0,3.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17618,-58.0,7.0,7.0,3.0,39.0,3.1,3.0,1.0,1.0,0,1.0
17619,-66.0,7.0,5.0,4.0,24.3,3.1,3.0,1.0,1.0,0,1.0
17620,-58.0,7.0,9.0,2.0,39.0,3.1,1.0,1.0,0.0,0,1.0
17621,-62.0,4.0,4.0,4.0,36.0,3.1,3.0,1.0,1.0,0,1.0
17622,-63.0,5.0,6.0,3.0,32.0,3.1,3.0,1.0,0.0,0,1.0
17623,-58.0,6.0,5.0,4.0,42.0,3.1,4.0,1.0,0.0,0,1.0
17624,-62.0,10.0,9.0,4.0,37.0,3.1,3.0,1.0,0.0,0,1.0
17625,-52.0,3.0,2.0,3.0,31.0,3.1,3.0,1.0,1.0,0,1.0
17626,-62.0,3.0,2.0,3.0,39.0,3.1,1.0,1.0,1.0,0,0.0
17627,-62.0,8.0,8.0,4.0,31.0,3.1,2.0,1.0,1.0,0,1.0
17628,-39.0,4.0,5.0,3.0,29.0,3.1,3.0,1.0,0.0,0,1.0
17629,-62.0,10.0,10.0,4.0,32.0,3.1,3.0,1.0,0.0,0,1.0
17630,-62.0,4.0,6.0,4.0,35.0,3.1,1.0,1.0,1.0,0,1.0
17631,-61.0,8.0,9.0,4.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17632,-62.0,3.0,2.0,4.0,43.0,3.1,1.0,1.0,1.0,0,1.0
17633,-62.0,8.0,9.0,4.0,31.0,3.1,3.0,1.0,1.0,0,1.0
17635,-50.0,6.0,5.0,3.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17636,-59.0,3.0,4.0,5.0,42.0,3.1,1.0,1.0,1.0,0,1.0
17637,-62.0,10.0,9.0,4.0,39.0,3.1,3.0,2.0,1.0,0,1.0
17638,-60.0,5.0,5.0,4.0,46.0,3.1,1.0,1.0,1.0,0,1.0
17639,-61.0,2.0,3.0,4.0,40.0,3.1,5.0,1.0,0.0,0,1.0
17640,-61.0,4.0,5.0,3.0,33.0,3.1,2.0,1.0,0.0,0,1.0
17642,-61.0,4.0,7.0,4.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17643,-61.0,6.0,4.0,4.0,32.5,3.1,1.0,1.0,0.0,0,1.0
17644,-59.0,2.0,1.0,5.0,37.0,3.1,3.0,1.0,0.0,0,1.0
17645,-61.0,1.0,1.0,4.0,24.0,3.1,3.0,1.0,0.0,3,0.0
17646,-67.0,7.0,8.0,4.0,47.0,3.1,3.0,1.0,1.0,0,1.0
17647,-62.0,9.0,8.0,3.0,30.5,3.1,3.0,1.0,1.0,0,1.0
17648,-60.0,6.0,6.0,4.0,25.3,3.1,3.0,1.0,1.0,0,1.0
17649,-62.0,3.0,3.0,4.0,37.5,3.1,3.0,1.0,0.0,1,1.0
17650,-62.0,2.0,2.0,3.0,39.0,3.1,3.0,1.0,0.0,0,1.0
17651,-66.0,7.0,9.0,3.0,34.0,3.1,3.0,1.0,0.0,0,1.0
17652,-60.0,9.0,9.0,4.0,39.0,3.1,5.0,1.0,1.0,0,1.0
17653,-59.0,10.0,10.0,4.0,34.0,3.1,3.0,2.0,1.0,0,1.0
17654,-61.0,7.0,5.0,3.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17655,-62.0,7.0,6.0,3.0,35.0,3.1,3.0,1.0,0.0,0,1.0
17656,-54.0,10.0,8.0,2.0,35.0,3.1,2.0,2.0,1.0,0,1.0
17657,-60.0,3.0,1.0,3.0,41.0,3.1,4.0,1.0,1.0,0,1.0
17658,-62.0,4.0,8.0,4.0,41.0,3.1,4.0,1.0,1.0,2,1.0
17659,-62.0,1.0,2.0,5.0,37.0,3.1,3.0,1.0,1.0,0,1.0
17660,-47.0,9.0,9.0,2.0,31.0,3.1,2.0,1.0,0.0,0,1.0
17661,-67.0,4.0,2.0,4.0,32.5,3.1,3.0,1.0,0.0,0,1.0
17662,-61.0,8.0,7.0,4.0,37.0,3.1,3.0,1.0,0.0,0,1.0
17663,-44.0,8.0,10.0,4.0,31.5,3.1,3.0,2.0,0.0,0,1.0
17664,-62.0,1.0,1.0,3.0,28.0,3.1,1.0,1.0,0.0,3,1.0
17665,-57.0,2.0,1.0,4.0,29.5,3.1,2.0,1.0,1.0,0,1.0
17666,-65.0,3.0,7.0,2.0,39.0,3.1,3.0,1.0,0.0,0,1.0
17667,-58.0,10.0,9.0,3.0,31.5,3.1,3.0,2.0,0.0,0,1.0
17668,-59.0,3.0,5.0,4.0,44.0,3.1,1.0,1.0,1.0,0,1.0
17669,-59.0,9.0,8.0,3.0,35.0,3.1,3.0,1.0,0.0,0,1.0
17670,-59.0,2.0,1.0,4.0,29.5,3.1,3.0,1.0,0.0,0,1.0
17671,-63.0,6.0,5.0,5.0,37.0,3.1,1.0,1.0,1.0,0,1.0
17672,-51.0,6.0,7.0,4.0,36.0,3.1,3.0,1.0,0.0,0,1.0
17673,-62.0,4.0,3.0,4.0,34.0,3.1,4.0,1.0,0.0,0,1.0
17674,-45.0,7.0,8.0,4.0,36.0,3.1,3.0,1.0,0.0,0,1.0
17675,-61.0,5.0,6.0,5.0,39.0,3.1,4.0,1.0,1.0,0,1.0
17676,-54.0,10.0,6.0,4.0,40.0,3.1,4.0,1.0,0.0,0,1.0
17678,-66.0,5.0,5.0,3.0,41.0,3.1,3.0,1.0,1.0,0,1.0
17679,-61.0,1.0,1.0,3.0,35.0,3.1,1.0,1.0,0.0,0,0.0
17680,-50.0,9.0,9.0,4.0,42.0,3.1,3.0,1.0,0.0,0,1.0
17682,-60.0,1.0,2.0,2.0,32.0,3.1,3.0,1.0,0.0,1,1.0
17683,-61.0,10.0,10.0,4.0,35.0,3.1,2.0,1.0,1.0,0,1.0
17684,-51.0,5.0,7.0,4.0,42.0,3.1,1.0,1.0,1.0,0,1.0
17685,-53.0,7.0,6.0,3.0,22.5,3.1,6.0,1.0,1.0,1,1.0
17686,-63.0,5.0,5.0,3.0,37.0,3.1,4.0,2.0,0.0,0,1.0
17687,-63.0,1.0,2.0,4.0,38.5,3.1,1.0,1.0,1.0,0,1.0
17688,-60.0,7.0,7.0,3.0,43.0,3.1,1.0,1.0,1.0,0,1.0
17690,-62.0,7.0,6.0,4.0,31.0,3.1,3.0,1.0,1.0,0,1.0
17691,-49.0,7.0,7.0,3.0,43.0,3.1,4.0,1.0,1.0,0,1.0
17692,-57.0,8.0,8.0,4.0,37.0,3.1,2.0,1.0,1.0,0,1.0
17693,-62.0,9.0,9.0,4.0,36.0,3.1,3.0,1.0,1.0,0,1.0
17694,-64.0,4.0,3.0,4.0,35.0,3.1,4.0,1.0,1.0,0,0.0
17695,-62.0,10.0,10.0,5.0,45.0,3.1,3.0,1.0,1.0,0,1.0
17696,-61.0,2.0,2.0,3.0,40.0,3.1,1.0,1.0,1.0,1,1.0
17697,-65.0,2.0,2.0,2.0,28.0,3.1,3.0,1.0,0.0,3,1.0
17698,-60.0,5.0,7.0,4.0,37.0,3.1,4.0,1.0,1.0,0,1.0
17699,-61.0,4.0,2.0,3.0,24.3,3.1,3.0,1.0,0.0,0,1.0
17700,-61.0,5.0,3.0,2.0,26.5,3.1,3.0,1.0,1.0,1,1.0
17701,-60.0,2.0,2.0,3.0,44.0,3.1,4.0,1.0,1.0,0,1.0
17703,-61.0,8.0,9.0,4.0,44.0,3.1,1.0,1.0,1.0,0,1.0
17704,-62.0,6.0,4.0,3.0,33.0,3.1,3.0,1.0,0.0,0,1.0
17705,-62.0,5.0,2.0,3.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17706,-66.0,4.0,3.0,4.0,28.0,3.1,3.0,1.0,1.0,0,1.0
17707,-58.0,4.0,4.0,3.0,34.0,3.1,3.0,1.0,0.0,3,1.0
17708,-66.0,1.0,1.0,4.0,37.0,3.1,2.0,1.0,1.0,0,0.0
17709,-62.0,6.0,7.0,4.0,41.0,3.1,4.0,1.0,1.0,0,1.0
17710,-61.0,7.0,5.0,3.0,32.0,3.1,1.0,1.0,1.0,0,1.0
17711,-62.0,8.0,7.0,3.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17712,-57.0,7.0,9.0,4.0,41.0,3.1,5.0,1.0,1.0,0,1.0
17713,-55.0,10.0,9.0,3.0,36.0,3.1,2.0,1.0,0.0,0,1.0
17714,-51.0,3.0,6.0,4.0,46.0,3.1,4.0,1.0,1.0,0,1.0
17716,-60.0,4.0,5.0,5.0,32.0,3.1,4.0,1.0,0.0,0,1.0
17717,-61.0,6.0,2.0,4.0,37.7,3.1,3.0,1.0,1.0,2,1.0
17718,-61.0,3.0,1.0,2.0,31.0,3.1,2.0,1.0,1.0,0,1.0
17719,-56.0,7.0,8.0,2.0,38.0,3.1,4.0,1.0,1.0,0,1.0
17720,-61.0,5.0,8.0,4.0,38.0,3.1,1.0,1.0,0.0,0,1.0
17721,-60.0,7.0,7.0,4.0,35.5,3.1,3.0,1.0,1.0,0,1.0
17722,-68.0,3.0,6.0,4.0,27.5,3.1,2.0,1.0,0.0,0,1.0
17724,-60.0,2.0,2.0,3.0,37.5,3.1,5.0,1.0,0.0,1,1.0
17725,-62.0,1.0,1.0,4.0,33.0,3.1,3.0,1.0,0.0,0,1.0
17726,-35.0,5.0,6.0,2.0,36.0,3.1,1.0,2.0,0.0,0,1.0
17727,-66.0,3.0,2.0,4.0,27.0,3.1,1.0,1.0,0.0,0,1.0
17728,-57.0,9.0,8.0,4.0,35.0,3.1,3.0,1.0,0.0,0,1.0
17729,-56.0,2.0,2.0,3.0,29.0,3.1,4.0,1.0,1.0,0,1.0
17730,-62.0,7.0,8.0,3.0,36.0,3.1,3.0,1.0,0.0,0,1.0
17733,-62.0,9.0,6.0,3.0,39.0,3.1,3.0,1.0,1.0,0,1.0
17734,-53.0,10.0,10.0,3.0,45.0,3.1,4.0,1.0,1.0,0,1.0
17735,-61.0,9.0,9.0,4.0,28.0,3.1,2.0,1.0,1.0,0,0.0
17736,-62.0,6.0,5.0,4.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17737,-61.0,8.0,7.0,3.0,32.0,3.1,3.0,1.0,1.0,0,1.0
17738,-62.0,2.0,3.0,4.0,37.0,3.1,3.0,1.0,1.0,0,1.0
17739,-62.0,3.0,3.0,5.0,38.0,3.1,1.0,1.0,0.0,0,1.0
17740,-55.0,4.0,5.0,3.0,40.0,3.1,4.0,1.0,0.0,0,1.0
17741,-61.0,5.0,4.0,2.0,21.0,3.1,6.0,1.0,0.0,3,0.0
17742,-51.0,3.0,2.0,3.0,36.0,3.1,4.0,2.0,0.0,0,1.0
17743,-62.0,2.0,3.0,4.0,40.0,3.1,3.0,1.0,1.0,0,1.0
17744,-59.0,9.0,9.0,4.0,45.0,3.1,3.0,1.0,1.0,0,1.0
17745,-52.0,10.0,9.0,4.0,39.0,3.1,4.0,2.0,0.0,0,1.0
17746,-63.0,9.0,8.0,4.0,39.0,3.1,1.0,1.0,0.0,0,1.0
17748,-61.0,5.0,6.0,5.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17749,-62.0,5.0,4.0,4.0,44.0,3.1,1.0,1.0,1.0,0,1.0
17750,-41.0,10.0,10.0,4.0,40.0,3.1,1.0,1.0,0.0,0,1.0
17751,-47.0,8.0,8.0,3.0,28.0,3.1,3.0,2.0,0.0,1,1.0
17752,-63.0,3.0,2.0,3.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17753,-62.0,6.0,7.0,4.0,40.0,3.1,1.0,1.0,0.0,0,1.0
17754,-62.0,8.0,7.0,3.0,40.0,3.1,1.0,1.0,1.0,0,1.0
17755,-62.0,7.0,7.0,4.0,41.0,3.1,4.0,1.0,0.0,0,1.0
17756,-66.0,5.0,2.0,4.0,47.0,3.1,1.0,1.0,1.0,0,1.0
17757,-65.0,8.0,5.0,3.0,33.0,3.1,3.0,1.0,0.0,0,0.0
17758,-51.0,9.0,10.0,4.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17759,-58.0,7.0,7.0,2.0,39.0,3.1,1.0,1.0,1.0,0,1.0
17760,-61.0,8.0,9.0,5.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17761,-62.0,4.0,4.0,4.0,45.0,3.1,3.0,1.0,1.0,0,1.0
17762,-62.0,4.0,4.0,3.0,30.0,3.1,1.0,1.0,0.0,3,1.0
17764,-60.0,2.0,1.0,3.0,41.0,3.1,3.0,1.0,1.0,0,1.0
17765,-63.0,6.0,6.0,3.0,44.0,3.1,2.0,1.0,1.0,0,1.0
17766,-62.0,9.0,9.0,4.0,33.5,3.1,3.0,1.0,0.0,0,1.0
17767,-61.0,2.0,5.0,3.0,33.0,3.1,2.0,1.0,0.0,0,0.0
17768,-61.0,9.0,4.0,5.0,34.0,3.1,1.0,1.0,1.0,0,1.0
17769,-62.0,6.0,5.0,3.0,31.0,3.1,3.0,1.0,0.0,0,1.0
17770,-62.0,5.0,6.0,4.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17771,-59.0,9.0,7.0,1.0,32.0,3.1,3.0,1.0,1.0,4,1.0
17772,-60.0,6.0,5.0,3.0,36.0,3.1,3.0,1.0,0.0,0,1.0
17773,-55.0,9.0,9.0,3.0,41.0,3.1,3.0,1.0,0.0,0,1.0
17774,-60.0,7.0,8.0,5.0,42.0,3.1,5.0,1.0,1.0,0,1.0
17775,-56.0,9.0,9.0,3.0,30.0,3.1,3.0,1.0,0.0,0,1.0
17776,-61.0,4.0,4.0,5.0,33.0,3.1,1.0,1.0,1.0,0,1.0
17777,-62.0,9.0,10.0,4.0,33.5,3.1,3.0,1.0,1.0,0,1.0
17778,-53.0,2.0,2.0,2.0,36.0,3.1,1.0,1.0,1.0,0,1.0
17780,-61.0,7.0,6.0,5.0,40.0,3.1,3.0,1.0,1.0,0,1.0
17781,-59.0,4.0,7.0,4.0,29.0,3.1,3.0,1.0,0.0,0,1.0
17782,-62.0,10.0,9.0,5.0,39.0,3.1,1.0,1.0,0.0,0,1.0
17783,-61.0,8.0,8.0,4.0,41.0,3.1,4.0,1.0,0.0,0,1.0
17784,-62.0,6.0,5.0,4.0,43.0,3.1,1.0,1.0,1.0,0,1.0
17785,-59.0,6.0,5.0,3.0,31.0,3.1,3.0,1.0,0.0,0,1.0
17787,-66.0,6.0,3.0,4.0,32.5,3.1,4.0,2.0,1.0,0,0.0
17788,-52.0,1.0,1.0,4.0,37.0,3.1,3.0,1.0,1.0,0,0.0
17789,-57.0,1.0,2.0,2.0,32.0,3.1,2.0,1.0,1.0,0,0.0
17790,-32.0,3.0,3.0,4.0,40.0,3.1,4.0,1.0,0.0,0,1.0
17791,-60.0,2.0,2.0,4.0,23.5,3.1,3.0,1.0,0.0,3,1.0
17792,-57.0,10.0,9.0,2.0,39.0,3.1,3.0,1.0,1.0,0,1.0
17793,-62.0,6.0,3.0,4.0,41.0,3.1,3.0,1.0,0.0,0,1.0
17794,-52.0,1.0,1.0,2.0,30.0,3.1,1.0,1.0,1.0,3,1.0
17795,-62.0,8.0,8.0,4.0,33.0,3.1,2.0,1.0,0.0,0,1.0
17796,-52.0,8.0,6.0,3.0,34.0,3.1,3.0,2.0,1.0,2,0.0
17797,-61.0,8.0,7.0,5.0,38.0,3.1,5.0,1.0,1.0,0,1.0
17798,-59.0,1.0,2.0,3.0,41.0,3.1,3.0,1.0,1.0,0,1.0
17799,-61.0,6.0,7.0,4.0,32.0,3.1,1.0,1.0,1.0,1,1.0
17800,-62.0,4.0,2.0,3.0,29.5,3.1,3.0,1.0,0.0,0,1.0
17801,-62.0,1.0,1.0,4.0,35.0,3.1,3.0,1.0,0.0,0,1.0
17802,-67.0,1.0,1.0,4.0,34.0,3.1,1.0,1.0,0.0,3,1.0
17804,-59.0,5.0,5.0,5.0,30.5,3.1,2.0,1.0,1.0,0,1.0
17806,-62.0,5.0,6.0,4.0,40.0,3.1,3.0,1.0,1.0,0,1.0
17808,-61.0,4.0,3.0,4.0,37.0,3.1,1.0,1.0,1.0,0,1.0
17809,-61.0,3.0,4.0,3.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17810,-60.0,8.0,8.0,4.0,33.0,3.1,3.0,1.0,1.0,0,1.0
17811,-59.0,6.0,8.0,5.0,42.0,3.1,3.0,1.0,1.0,0,1.0
17812,-60.0,2.0,1.0,2.0,31.0,3.1,3.0,2.0,0.0,1,1.0
17813,-60.0,8.0,9.0,3.0,34.0,3.1,1.0,1.0,0.0,0,1.0
17814,-62.0,1.0,1.0,3.0,38.0,3.1,1.0,1.0,0.0,0,1.0
17815,-62.0,2.0,3.0,4.0,35.5,3.1,1.0,1.0,0.0,0,1.0
17816,-51.0,10.0,10.0,2.0,35.0,3.1,1.0,1.0,0.0,1,1.0
17817,-59.0,9.0,9.0,4.0,40.0,3.1,3.0,1.0,1.0,0,1.0
17818,-66.0,3.0,3.0,4.0,28.5,3.1,3.0,1.0,0.0,0,1.0
17819,-63.0,2.0,3.0,4.0,28.0,3.1,1.0,1.0,0.0,0,1.0
17820,-62.0,2.0,2.0,4.0,40.0,3.1,3.0,1.0,0.0,0,1.0
17821,-61.0,6.0,6.0,4.0,36.0,3.1,2.0,1.0,1.0,0,1.0
17822,-47.0,8.0,9.0,3.0,42.0,3.1,1.0,1.0,0.0,0,1.0
17823,-59.0,1.0,1.0,1.0,24.0,3.1,4.0,1.0,0.0,1,0.0
17824,-61.0,6.0,5.0,2.0,29.0,3.1,2.0,1.0,0.0,3,1.0
17826,-65.0,8.0,3.0,3.0,28.5,3.1,2.0,1.0,0.0,0,1.0
17827,-61.0,3.0,2.0,4.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17828,-64.0,6.0,5.0,5.0,34.0,3.1,3.0,2.0,0.0,0,1.0
17829,-66.0,6.0,6.0,3.0,36.5,3.1,1.0,1.0,1.0,0,1.0
17830,-44.0,1.0,1.0,2.0,31.0,3.1,4.0,1.0,1.0,1,1.0
17831,-62.0,3.0,3.0,5.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17832,-60.0,1.0,1.0,5.0,40.0,3.1,5.0,1.0,1.0,4,1.0
17834,-60.0,3.0,3.0,4.0,37.0,3.1,1.0,1.0,1.0,0,1.0
17835,-62.0,8.0,5.0,4.0,31.0,3.1,3.0,1.0,1.0,0,1.0
17836,-57.0,1.0,1.0,5.0,42.5,3.1,1.0,1.0,0.0,0,1.0
17837,-62.0,5.0,8.0,4.0,32.5,3.1,4.0,1.0,0.0,0,1.0
17838,-57.0,4.0,2.0,2.0,26.0,3.1,4.0,1.0,1.0,4,1.0
17839,-62.0,8.0,8.0,4.0,45.0,3.1,4.0,1.0,0.0,0,1.0
17840,-53.0,7.0,6.0,2.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17841,-62.0,3.0,1.0,4.0,30.5,3.1,3.0,1.0,1.0,0,1.0
17843,-62.0,7.0,7.0,3.0,43.0,3.1,1.0,1.0,0.0,0,1.0
17844,-61.0,8.0,8.0,4.0,34.0,3.1,1.0,1.0,1.0,0,1.0
17845,-63.0,2.0,1.0,3.0,39.0,3.1,3.0,1.0,0.0,0,1.0
17846,-61.0,4.0,5.0,4.0,33.7,3.1,1.0,2.0,0.0,0,1.0
17847,-60.0,7.0,7.0,4.0,36.0,3.1,4.0,1.0,1.0,0,1.0
17848,-62.0,2.0,3.0,4.0,28.0,3.1,4.0,1.0,1.0,0,1.0
17849,-62.0,8.0,7.0,3.0,32.0,3.1,2.0,1.0,1.0,0,1.0
17850,-60.0,2.0,2.0,3.0,28.0,3.1,3.0,1.0,1.0,0,0.0
17851,-57.0,8.0,9.0,4.0,38.0,3.1,3.0,1.0,1.0,0,1.0
17852,-51.0,10.0,10.0,3.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17853,-61.0,1.0,1.0,4.0,37.0,3.1,3.0,1.0,1.0,0,1.0
17854,-62.0,5.0,7.0,3.0,39.0,3.1,3.0,1.0,0.0,0,1.0
17855,-50.0,10.0,10.0,4.0,31.0,3.1,3.0,2.0,1.0,0,1.0
17856,-56.0,2.0,1.0,3.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17857,-54.0,10.0,10.0,4.0,34.0,3.1,3.0,1.0,1.0,0,1.0
17858,-56.0,10.0,10.0,3.0,43.0,3.1,3.0,1.0,0.0,0,1.0
17859,-62.0,1.0,3.0,3.0,22.0,3.1,3.0,1.0,0.0,3,0.0
17860,-62.0,7.0,7.0,4.0,43.0,3.1,4.0,1.0,1.0,0,1.0
17862,-61.0,4.0,4.0,2.0,45.0,3.1,3.0,1.0,0.0,0,1.0
17863,-55.0,3.0,5.0,2.0,41.0,3.1,1.0,2.0,0.0,0,1.0
17864,-67.0,3.0,2.0,4.0,43.0,3.1,1.0,1.0,1.0,0,1.0
17865,-59.0,9.0,9.0,3.0,36.0,3.1,1.0,1.0,0.0,0,1.0
17866,-62.0,4.0,5.0,4.0,39.0,3.1,3.0,1.0,0.0,0,1.0
17867,-62.0,1.0,1.0,3.0,30.0,3.1,1.0,1.0,1.0,1,1.0
17868,-60.0,5.0,5.0,4.0,35.0,3.1,1.0,1.0,1.0,0,1.0
17869,-62.0,3.0,3.0,5.0,37.0,3.1,3.0,1.0,0.0,0,1.0
17870,-62.0,3.0,8.0,4.0,39.0,3.1,3.0,1.0,1.0,0,1.0
17871,-45.0,10.0,8.0,3.0,40.0,3.1,3.0,1.0,0.0,0,1.0
17872,-54.0,4.0,1.0,4.0,34.5,3.1,3.0,1.0,0.0,0,1.0
17873,-59.0,2.0,3.0,4.0,29.0,3.1,2.0,1.0,1.0,0,1.0
17874,-60.0,7.0,7.0,4.0,31.5,3.1,3.0,1.0,1.0,0,1.0
17875,-52.0,4.0,4.0,1.0,37.0,3.1,4.0,1.0,1.0,1,1.0
17876,-52.0,3.0,3.0,3.0,25.0,3.1,3.0,2.0,0.0,2,1.0
17877,-56.0,6.0,6.0,4.0,45.0,3.1,4.0,1.0,1.0,0,1.0
17878,-59.0,4.0,3.0,4.0,36.0,3.1,1.0,1.0,1.0,0,1.0
17879,-54.0,7.0,8.0,4.0,38.0,3.1,3.0,1.0,0.0,0,1.0
17880,-62.0,10.0,10.0,3.0,37.0,3.1,3.0,1.0,1.0,0,1.0
17881,-60.0,6.0,8.0,4.0,35.0,3.1,4.0,1.0,0.0,0,1.0
17883,-47.0,4.0,4.0,4.0,44.0,3.1,1.0,1.0,0.0,0,1.0
17884,-62.0,8.0,8.0,4.0,42.0,3.1,1.0,1.0,1.0,0,1.0
17885,-62.0,3.0,2.0,3.0,35.0,3.1,4.0,1.0,0.0,2,1.0
17886,-61.0,9.0,10.0,3.0,35.0,3.1,3.0,1.0,0.0,0,1.0
17887,-45.0,3.0,5.0,3.0,36.0,3.1,4.0,2.0,1.0,0,1.0
