age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
19,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,10,0
36,Private,School,Separated,Own-child,Sales,Asian-Pac-Islander,Female,0,0,40,0
72,Self-Employed,Bachelors,Widowed,Not-in-family,Blue-Collar,White,Male,0,0,40,1
34,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,45,1
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,1
25,Other/Unknown,HS-grad,Married,Wife,Other/Unknown,White,Female,0,0,25,0
23,Private,Some-college,Single,Own-child,Sales,Black,Female,0,0,14,0
18,Private,School,Single,Unmarried,Sales,White,Male,0,0,20,0
41,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
45,Private,Some-college,Married,Not-in-family,Sales,White,Male,0,0,40,0
37,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,50,1
27,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,30,0
50,Private,HS-grad,Divorced,Not-in-family,White-Collar,Black,Female,0,0,40,0
41,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,15024,0,50,1
20,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
60,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,40,1
21,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Female,0,0,40,0
23,Private,HS-grad,Single,Not-in-family,Sales,White,Female,0,0,24,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
62,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
40,Private,Some-college,Married,Husband,Sales,White,Male,5178,0,40,1
42,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,60,1
34,Private,HS-grad,Divorced,Unmarried,Service,Black,Female,0,0,40,0
37,Government,HS-grad,Married,Unmarried,Service,White,Female,0,0,10,0
42,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,52,0
18,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,25,0
27,Private,Masters,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
27,Government,Some-college,Married,Husband,White-Collar,Black,Male,0,0,32,0
61,Self-Employed,Prof-school,Single,Not-in-family,Professional,White,Female,0,0,30,0
41,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
46,Government,Bachelors,Married,Wife,Professional,White,Female,0,0,21,1
46,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,60,0
45,Government,Assoc,Single,Unmarried,White-Collar,White,Male,0,0,48,0
70,Government,HS-grad,Widowed,Not-in-family,Service,White,Female,0,0,20,0
46,Private,HS-grad,Separated,Not-in-family,Service,Black,Female,0,0,30,0
20,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
36,Private,Masters,Single,Not-in-family,Sales,White,Female,0,0,40,0
38,Government,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
27,Private,Some-college,Married,Wife,Professional,White,Female,0,0,40,1
51,Self-Employed,Bachelors,Married,Husband,Sales,Black,Male,0,0,55,0
39,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,50,1
45,Private,Assoc,Married,Husband,Professional,White,Male,0,1902,40,1
51,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
52,Private,HS-grad,Divorced,Unmarried,Service,Black,Female,0,0,24,0
39,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,45,1
30,Private,Bachelors,Divorced,Not-in-family,Professional,White,Female,0,0,38,0
44,Self-Employed,Some-college,Married,Wife,Service,White,Female,0,0,50,0
44,Private,Some-college,Married,Husband,Professional,White,Male,0,0,35,1
28,Government,HS-grad,Single,Own-child,White-Collar,Black,Female,0,0,40,0
43,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,45,0
43,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,1902,50,1
38,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,45,0
41,Private,Some-college,Married,Husband,Service,White,Male,0,0,35,0
36,Private,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,42,0
45,Private,HS-grad,Divorced,Unmarried,Blue-Collar,Black,Female,0,0,40,0
30,Private,Masters,Married,Not-in-family,Professional,Asian-Pac-Islander,Female,0,0,40,0
25,Private,School,Single,Not-in-family,Blue-Collar,White,Female,0,0,38,0
57,Other/Unknown,School,Married,Other-relative,Other/Unknown,White,Male,0,0,45,0
21,Private,School,Single,Not-in-family,Blue-Collar,Black,Female,0,0,40,0
43,Government,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
19,Private,School,Single,Own-child,Blue-Collar,White,Male,594,0,35,0
21,Private,School,Single,Own-child,Blue-Collar,White,Male,0,0,25,0
40,Private,Assoc,Single,Unmarried,Sales,White,Female,4687,0,50,1
38,Government,Bachelors,Married,Husband,Service,White,Male,0,0,55,1
24,Private,Assoc,Single,Unmarried,Service,White,Female,0,0,32,0
18,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Female,0,0,20,0
54,Private,Masters,Married,Husband,Professional,White,Male,0,0,40,1
29,Private,Some-college,Married,Wife,Sales,White,Female,0,0,40,0
19,Government,Some-college,Single,Own-child,White-Collar,Black,Female,0,1602,20,0
22,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
48,Government,HS-grad,Married,Husband,Blue-Collar,Black,Male,0,0,55,1
64,Private,Bachelors,Divorced,Not-in-family,Professional,White,Female,0,0,20,0
27,Private,Some-college,Married,Own-child,Sales,Other,Female,0,0,11,0
40,Government,Masters,Married,Husband,Professional,White,Male,7688,0,40,1
47,Government,Assoc,Married,Husband,White-Collar,White,Male,15024,0,40,1
19,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,22,0
39,Private,Bachelors,Married,Husband,Service,White,Male,0,0,40,1
34,Private,School,Single,Not-in-family,Service,White,Male,0,0,25,0
36,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
44,Private,HS-grad,Married,Husband,White-Collar,Black,Male,0,0,40,1
23,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,25,0
36,Private,HS-grad,Separated,Unmarried,Blue-Collar,White,Female,0,0,40,0
27,Private,Masters,Single,Not-in-family,Professional,White,Male,0,0,65,0
41,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
20,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,15,0
30,Private,HS-grad,Single,Other-relative,Blue-Collar,White,Male,0,0,40,0
20,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,44,0
40,Private,HS-grad,Single,Not-in-family,Service,Black,Female,0,0,40,0
47,Self-Employed,Assoc,Widowed,Unmarried,Professional,White,Female,0,0,35,0
51,Private,Bachelors,Married,Husband,White-Collar,Asian-Pac-Islander,Male,0,0,50,0
40,Private,Assoc,Divorced,Not-in-family,Sales,White,Male,13550,0,50,1
25,Private,School,Single,Not-in-family,Service,Asian-Pac-Islander,Female,0,0,40,0
50,Other/Unknown,HS-grad,Married,Own-child,Blue-Collar,White,Female,0,1887,40,1
26,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,45,0
62,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,44,0
34,Private,Some-college,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,40,0
28,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,35,0
37,Self-Employed,Some-college,Divorced,Unmarried,Sales,White,Female,0,0,40,0
34,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,2977,0,65,0
58,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,1
26,Private,HS-grad,Single,Own-child,Blue-Collar,White,Female,0,0,40,0
56,Private,Bachelors,Divorced,Unmarried,Professional,Black,Female,0,1741,40,0
29,Private,Some-college,Divorced,Unmarried,White-Collar,White,Female,0,0,20,0
37,Private,Bachelors,Married,Wife,Professional,White,Female,0,0,50,1
37,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,1602,40,0
26,Private,HS-grad,Single,Not-in-family,Blue-Collar,Black,Male,0,0,37,0
45,Self-Employed,Some-college,Married,Husband,White-Collar,White,Male,0,0,55,1
20,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
35,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Female,0,0,38,0
29,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,0,0,40,1
71,Other/Unknown,School,Married,Husband,Other/Unknown,White,Male,0,0,40,0
37,Private,HS-grad,Single,Unmarried,Service,Black,Male,0,0,48,0
40,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,30,0
33,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
22,Other/Unknown,HS-grad,Single,Unmarried,Other/Unknown,Black,Male,0,0,8,0
32,Private,Bachelors,Single,Own-child,Professional,White,Female,0,0,40,0
39,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Female,0,0,25,0
53,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
33,Private,Bachelors,Married,Husband,Professional,White,Male,7298,0,40,1
60,Private,School,Married,Husband,Sales,White,Male,0,0,50,0
43,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,60,0
29,Private,HS-grad,Married,Husband,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,65,0
40,Self-Employed,Prof-school,Married,Husband,Professional,White,Male,0,2415,40,1
62,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,0
30,Private,School,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
18,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,15,0
49,Private,Some-college,Separated,Unmarried,Sales,White,Female,0,0,36,0
57,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,42,1
37,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Female,0,0,40,0
66,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,20,0
50,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,35,0
24,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
31,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,45,1
38,Private,Assoc,Single,Unmarried,Service,Black,Female,0,0,30,0
37,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,1726,50,0
62,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,30,0
54,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,48,1
56,Government,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
24,Government,HS-grad,Single,Own-child,White-Collar,Black,Male,0,0,35,0
29,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,50,0
53,Self-Employed,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,35,0
56,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
60,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,0,0,2,0
38,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
52,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,55,0
28,Private,Assoc,Single,Not-in-family,White-Collar,Black,Female,0,0,38,0
46,Government,Some-college,Married,Wife,White-Collar,White,Female,0,0,50,0
43,Private,Assoc,Single,Not-in-family,Professional,White,Female,0,0,40,0
24,Government,Some-college,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
64,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,70,0
43,Government,Assoc,Married,Husband,Professional,White,Male,3103,0,40,1
64,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,45,1
40,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
38,Private,School,Married,Not-in-family,White-Collar,White,Male,0,0,40,0
36,Private,HS-grad,Married,Other-relative,Service,White,Female,0,0,40,0
19,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
19,Private,Some-college,Single,Own-child,Blue-Collar,White,Male,0,0,24,0
55,Private,Some-college,Married,Wife,White-Collar,White,Female,5178,0,40,1
41,Government,Masters,Married,Husband,Professional,White,Male,0,0,61,1
36,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,0
23,Private,Some-college,Single,Other-relative,Blue-Collar,White,Male,0,0,40,0
28,Private,HS-grad,Married,Husband,White-Collar,White,Male,4386,0,45,1
34,Self-Employed,School,Married,Wife,Sales,White,Female,0,0,30,0
49,Private,Bachelors,Married,Husband,Sales,White,Male,0,0,60,1
47,Private,School,Single,Not-in-family,Service,White,Male,0,0,25,0
21,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
17,Private,School,Single,Own-child,White-Collar,White,Female,0,0,16,0
22,Private,Assoc,Single,Not-in-family,Service,White,Female,0,1762,40,0
33,Other/Unknown,HS-grad,Separated,Own-child,Other/Unknown,Black,Female,0,0,40,0
42,Government,Assoc,Married,Husband,White-Collar,White,Male,0,1579,40,0
52,Private,HS-grad,Single,Other-relative,White-Collar,White,Female,0,0,40,0
37,Private,Some-college,Married,Unmarried,White-Collar,White,Female,0,0,41,0
42,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,1740,60,0
48,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
46,Private,School,Married,Wife,Blue-Collar,Black,Female,0,0,30,0
18,Private,HS-grad,Single,Not-in-family,Sales,White,Female,0,0,9,0
23,Private,Some-college,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
90,Government,HS-grad,Single,Own-child,Blue-Collar,White,Male,11678,0,40,1
47,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
40,Private,Bachelors,Married,Wife,Professional,White,Female,0,0,40,1
23,Government,Some-college,Single,Not-in-family,Sales,Asian-Pac-Islander,Female,0,0,8,0
33,Self-Employed,HS-grad,Separated,Unmarried,Service,White,Female,0,0,8,0
36,Government,Bachelors,Married,Husband,Professional,White,Male,0,0,35,1
38,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,60,0
31,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,40,1
52,Government,School,Separated,Unmarried,White-Collar,Black,Female,0,0,40,0
21,Private,Some-college,Married,Other-relative,White-Collar,White,Female,0,0,40,0
35,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,45,0
54,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,43,0
37,Private,Some-college,Married,Husband,Sales,White,Male,0,0,40,1
52,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
42,Private,Bachelors,Divorced,Unmarried,Professional,White,Male,7430,0,40,1
34,Private,Some-college,Single,Own-child,Professional,White,Male,0,0,35,0
46,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
56,Private,Some-college,Single,Unmarried,Blue-Collar,White,Male,0,0,40,0
36,Self-Employed,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,0,0,60,0
39,Government,Doctorate,Single,Not-in-family,Professional,Black,Female,0,0,30,0
24,Private,Bachelors,Single,Own-child,Professional,White,Female,0,0,55,0
70,Other/Unknown,Some-college,Married,Husband,Other/Unknown,Black,Male,0,0,20,1
29,Private,HS-grad,Married,Wife,White-Collar,White,Female,0,0,18,0
27,Private,HS-grad,Single,Not-in-family,White-Collar,White,Male,0,0,45,0
53,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,35,0
36,Private,Bachelors,Divorced,Not-in-family,White-Collar,White,Male,4787,0,40,1
27,Private,School,Divorced,Unmarried,Blue-Collar,Other,Male,0,0,35,0
48,Private,Some-college,Single,Unmarried,Professional,White,Female,0,0,45,0
59,Government,Bachelors,Divorced,Not-in-family,White-Collar,White,Female,0,0,45,0
29,Private,HS-grad,Single,Unmarried,Blue-Collar,Black,Male,0,0,40,0
21,Private,Some-college,Single,Own-child,Service,White,Male,0,0,35,0
29,Private,HS-grad,Married,Wife,Blue-Collar,Black,Female,0,2051,32,0
19,Other/Unknown,Some-college,Single,Not-in-family,Other/Unknown,White,Female,0,0,25,0
32,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,55,0
23,Private,HS-grad,Single,Own-child,Service,Black,Male,0,0,36,0
42,Self-Employed,Bachelors,Married,Husband,Sales,White,Male,0,0,50,0
68,Government,School,Married,Husband,Service,Black,Male,0,0,20,0
51,Self-Employed,Some-college,Married,Husband,Service,White,Male,0,0,99,0
36,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,60,0
25,Private,Some-college,Single,Own-child,Service,White,Female,0,0,25,0
70,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
29,Self-Employed,Assoc,Married,Husband,Service,White,Male,0,0,60,0
53,Private,School,Single,Not-in-family,Service,White,Female,0,0,15,0
31,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,45,1
25,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Sales,Black,Female,0,0,35,0
41,Private,School,Married,Wife,White-Collar,White,Female,0,0,30,0
72,Self-Employed,HS-grad,Married,Husband,Blue-Collar,White,Male,2653,0,42,0
34,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
48,Private,Masters,Married,Husband,Professional,White,Male,7298,0,55,1
34,Private,HS-grad,Separated,Unmarried,Sales,White,Female,0,0,50,0
45,Private,Some-college,Divorced,Not-in-family,Service,White,Female,0,0,29,0
22,Private,HS-grad,Single,Not-in-family,White-Collar,White,Female,0,0,35,0
20,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,20,0
30,Private,HS-grad,Divorced,Unmarried,Service,White,Female,0,0,38,0
31,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
21,Government,Some-college,Single,Own-child,White-Collar,White,Female,0,0,20,0
32,Private,Bachelors,Married,Husband,Sales,Black,Male,0,0,60,1
44,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Female,0,0,40,0
48,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
21,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,15,0
50,Private,Doctorate,Married,Husband,Professional,White,Male,0,0,55,1
46,Private,Bachelors,Separated,Not-in-family,Professional,Black,Female,0,1876,40,0
32,Private,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,1
44,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,0,45,1
43,Private,HS-grad,Single,Not-in-family,Service,Black,Female,0,0,96,0
19,Other/Unknown,HS-grad,Married,Own-child,Other/Unknown,White,Female,0,0,20,0
36,Government,Bachelors,Married,Husband,Service,White,Male,0,1977,40,1
21,Private,Some-college,Single,Own-child,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,0
38,Private,Bachelors,Married,Husband,Service,Black,Male,0,0,55,1
38,Self-Employed,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,60,0
56,Self-Employed,HS-grad,Married,Husband,White-Collar,Amer-Indian-Eskimo,Male,0,0,30,1
28,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,50,1
41,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,0
56,Private,HS-grad,Widowed,Not-in-family,White-Collar,Black,Female,0,0,40,0
32,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,45,0
35,Private,HS-grad,Divorced,Unmarried,Blue-Collar,White,Female,0,0,50,0
22,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
37,Private,Bachelors,Married,Husband,White-Collar,Black,Male,0,0,50,1
72,Self-Employed,Prof-school,Married,Husband,White-Collar,White,Male,0,0,10,0
30,Private,HS-grad,Single,Unmarried,Service,White,Female,0,0,40,0
30,Government,HS-grad,Divorced,Not-in-family,Service,White,Male,0,0,40,0
